ID,国語,判定
20043082,46, 
20043083,63, 
20043084,75, 
20043085,82, 
20043086,75, 
20043087,24, 
20043088,38, 
20043089,29, 
20043090,36, 
20043091,26, 
20043092,80, 
20043093,57, 
20043094,43, 
20043095,33, 
20043096,3, 
20043097,70, 
20043098,47, 
20043099,48, 
20043100,1, 
20043101,79, 
20043102,44, 
20043103,97, 
20043104,58, 
20043105,91, 
20043106,97, 
20043107,80, 
20043108,34, 
20043109,17, 
20043110,79, 
20043111,87, 
20043112,70, 
20043113,28, 
20043114,59, 
20043115,82, 
20043116,3, 
20043117,43, 
20043118,71, 
20043119,55, 
20043120,42, 
20043121,28, 
20043122,41, 
20043123,94, 
20043124,4, 
20043125,12, 
20043126,27, 
20043127,84, 
20043128,66, 
20043129,60, 
20043130,73, 
20043131,57, 
20043132,79, 
20043133,14, 
20043134,33, 
20043135,42, 
20043136,60, 
20043137,19, 
20043138,60, 
20043139,35, 
20043140,83, 
20043141,40, 
20043142,94, 
20043143,68, 
20043144,0, 
20043145,83, 
20043146,46, 
20043147,67, 
20043148,10, 
20043149,99, 
20043150,23, 
20043151,34, 
20043152,32, 
20043153,95, 
20043154,65, 
20043155,55, 
20043156,14, 
20043157,42, 
20043158,41, 
20043159,28, 
20043160,63, 
20043161,98, 
20043162,55, 
20043163,7, 
20043164,7, 
20043165,82, 
20043166,26, 
20043167,97, 
20043168,97, 
20043169,29, 
20043170,44, 
20043171,69, 
20043172,83, 
20043173,1, 
20043174,38, 
20043175,37, 
20043176,9, 
20043177,27, 
20043178,38, 
20043179,27, 
20043180,64, 
20043181,35, 
20043182,55, 
20043183,40, 
20043184,46, 
20043185,69, 
20043186,16, 
20043187,39, 
20043188,23, 
20043189,30, 
20043190,87, 
20043191,2, 
20043192,64, 
20043193,96, 
20043194,49, 
20043195,57, 
20043196,98, 
20043197,70, 
20043198,43, 
20043199,73, 
20043200,60, 
20043201,67, 
20043202,40, 
20043203,82, 
20043204,60, 
20043205,56, 
20043206,34, 
20043207,25, 
20043208,85, 
20043209,22, 
20043210,62, 
20043211,89, 
20043212,25, 
20043213,85, 
20043214,41, 
20043215,42, 
20043216,93, 
20043217,94, 
20043218,52, 
20043219,9, 
20043220,56, 
20043221,57, 
20043222,80, 
20043223,57, 
20043224,11, 
20043225,38, 
20043226,37, 
20043227,95, 
20043228,33, 
20043229,18, 
20043230,51, 
20043231,62, 
20043232,10, 
20043233,92, 
20043234,87, 
20043235,65, 
20043236,27, 
20043237,79, 
20043238,78, 
20043239,30, 
20043240,10, 
20043241,13, 
20043242,81, 
20043243,2, 
20043244,73, 
20043245,28, 
20043246,56, 
20043247,96, 
20043248,47, 
20043249,83, 
20043250,1, 
20043251,56, 
20043252,53, 
20043253,70, 
20043254,27, 
20043255,18, 
20043256,19, 
20043257,85, 
20043258,43, 
20043259,97, 
20043260,28, 
20043261,36, 
20043262,7, 
20043263,52, 
20043264,1, 
20043265,54, 
20043266,22, 
20043267,31, 
20043268,86, 
20043269,49, 
20043270,8, 
20043271,12, 
20043272,52, 
20043273,67, 
20043274,48, 
20043275,2, 
20043276,33, 
20043277,60, 
20043278,75, 
20043279,71, 
20043280,87, 
20043281,60, 
20043282,99, 
20043283,84, 
20043284,81, 
20043285,16, 
20043286,55, 
20043287,70, 
20043288,32, 
20043289,56, 
20043290,26, 
20043291,99, 
20043292,60, 
20043293,32, 
20043294,58, 
20043295,47, 
20043296,11, 
20043297,71, 
20043298,94, 
20043299,94, 
20043300,57, 
20043301,82, 
20043302,51, 
20043303,19, 
20043304,59, 
20043305,1, 
20043306,10, 
20043307,50, 
20043308,22, 
20043309,52, 
20043310,18, 
20043311,5, 
20043312,6, 
20043313,12, 
20043314,88, 
20043315,68, 
20043316,6, 
20043317,64, 
20043318,51, 
20043319,50, 
20043320,23, 
20043321,45, 
20043322,48, 
20043323,11, 
20043324,4, 
20043325,63, 
20043326,52, 
20043327,22, 
20043328,81, 
20043329,56, 
20043330,7, 
20043331,55, 
20043332,81, 
20043333,57, 
20043334,55, 
20043335,6, 
20043336,39, 
20043337,21, 
20043338,44, 
20043339,20, 
20043340,59, 
20043341,60, 
20043342,18, 
20043343,43, 
20043344,26, 
20043345,35, 
20043346,35, 
20043347,74, 
20043348,75, 
20043349,24, 
20043350,62, 
20043351,94, 
20043352,49, 
20043353,93, 
20043354,40, 
20043355,95, 
20043356,96, 
20043357,15, 
20043358,61, 
20043359,70, 
20043360,90, 
20043361,14, 
20043362,21, 
20043363,78, 
20043364,44, 
20043365,73, 
20043366,18, 
20043367,74, 
20043368,62, 
20043369,84, 
20043370,72, 
20043371,76, 
20043372,45, 
20043373,58, 
20043374,20, 
20043375,40, 
20043376,56, 
20043377,72, 
20043378,58, 
20043379,65, 
20043380,79, 
20043381,28, 
20043382,29, 
20043383,29, 
20043384,44, 
20043385,2, 
20043386,6, 
20043387,53, 
20043388,61, 
20043389,22, 
20043390,89, 
20043391,92, 
20043392,6, 
20043393,35, 
20043394,94, 
20043395,49, 
20043396,98, 
20043397,24, 
20043398,5, 
20043399,87, 
20043400,33, 
20043401,76, 
20043402,69, 
20043403,80, 
20043404,4, 
20043405,99, 
20043406,77, 
20043407,86, 
20043408,20, 
20043409,38, 
20043410,1, 
20043411,63, 
20043412,42, 
20043413,24, 
20043414,78, 
20043415,52, 
20043416,72, 
20043417,49, 
20043418,77, 
20043419,72, 
20043420,70, 
20043421,24, 
20043422,10, 
20043423,90, 
20043424,38, 
20043425,91, 
20043426,55, 
20043427,61, 
20043428,23, 
20043429,42, 
20043430,4, 
20043431,49, 
20043432,98, 
20043433,97, 
20043434,53, 
20043435,19, 
20043436,19, 
20043437,10, 
20043438,67, 
20043439,54, 
20043440,39, 
20043441,69, 
20043442,91, 
20043443,78, 
20043444,98, 
20043445,57, 
20043446,52, 
20043447,15, 
20043448,98, 
20043449,46, 
20043450,44, 
20043451,13, 
20043452,90, 
20043453,67, 
20043454,94, 
20043455,72, 
20043456,15, 
20043457,12, 
20043458,96, 
20043459,10, 
20043460,19, 
20043461,83, 
20043462,63, 
20043463,25, 
20043464,4, 
20043465,67, 
20043466,59, 
20043467,39, 
20043468,31, 
20043469,51, 
20043470,15, 
20043471,61, 
20043472,25, 
20043473,89, 
20043474,2, 
20043475,68, 
20043476,28, 
20043477,76, 
20043478,6, 
20043479,49, 
20043480,11, 
20043481,45, 
20043482,71, 
20043483,24, 
20043484,38, 
20043485,26, 
20043486,81, 
20043487,9, 
20043488,59, 
20043489,8, 
20043490,9, 
20043491,2, 
20043492,58, 
20043493,62, 
20043494,28, 
20043495,64, 
20043496,10, 
20043497,54, 
20043498,93, 
20043499,91, 
20043500,88, 
20043501,46, 
20043502,78, 
20043503,76, 
20043504,88, 
20043505,28, 
20043506,92, 
20043507,43, 
20043508,89, 
20043509,83, 
20043510,48, 
20043511,3, 
20043512,81, 
20043513,28, 
20043514,82, 
20043515,94, 
20043516,49, 
20043517,30, 
20043518,85, 
20043519,97, 
20043520,69, 
20043521,85, 
20043522,34, 
20043523,29, 
20043524,38, 
20043525,11, 
20043526,43, 
20043527,51, 
20043528,32, 
20043529,68, 
20043530,79, 
20043531,15, 
20043532,45, 
20043533,79, 
20043534,64, 
20043535,26, 
20043536,1, 
20043537,96, 
20043538,28, 
20043539,58, 
20043540,85, 
20043541,62, 
20043542,23, 
20043543,68, 
20043544,49, 
20043545,66, 
20043546,46, 
20043547,58, 
20043548,44, 
20043549,15, 
20043550,75, 
20043551,15, 
20043552,16, 
20043553,5, 
20043554,5, 
20043555,48, 
20043556,66, 
20043557,81, 
20043558,81, 
20043559,10, 
20043560,29, 
20043561,35, 
20043562,68, 
20043563,57, 
20043564,73, 
20043565,50, 
20043566,81, 
20043567,52, 
20043568,22, 
20043569,10, 
20043570,72, 
20043571,13, 
20043572,18, 
20043573,16, 
20043574,8, 
20043575,62, 
20043576,77, 
20043577,4, 
20043578,77, 
20043579,69, 
20043580,66, 
20043581,16, 
20043582,3, 
20043583,44, 
20043584,69, 
20043585,4, 
20043586,66, 
20043587,69, 
20043588,24, 
20043589,5, 
20043590,4, 
20043591,7, 
20043592,39, 
20043593,11, 
20043594,91, 
20043595,45, 
20043596,32, 
20043597,98, 
20043598,52, 
20043599,65, 
20043600,93, 
20043601,3, 
20043602,96, 
20043603,27, 
20043604,43, 
20043605,2, 
20043606,42, 
20043607,98, 
20043608,42, 
20043609,81, 
20043610,64, 
20043611,72, 
20043612,77, 
20043613,23, 
20043614,20, 
20043615,62, 
20043616,40, 
20043617,36, 
20043618,75, 
20043619,56, 
20043620,15, 
20043621,91, 
20043622,72, 
20043623,96, 
20043624,5, 
20043625,43, 
20043626,21, 
20043627,32, 
20043628,71, 
20043629,11, 
20043630,56, 
20043631,18, 
20043632,5, 
20043633,17, 
20043634,8, 
20043635,22, 
20043636,42, 
20043637,88, 
20043638,64, 
20043639,50, 
20043640,23, 
20043641,53, 
20043642,80, 
20043643,49, 
20043644,98, 
20043645,75, 
20043646,6, 
20043647,56, 
20043648,97, 
20043649,80, 
20043650,71, 
20043651,19, 
20043652,75, 
20043653,1, 
20043654,51, 
20043655,73, 
20043656,81, 
20043657,73, 
20043658,39, 
20043659,55, 
20043660,9, 
20043661,5, 
20043662,8, 
20043663,18, 
20043664,50, 
20043665,30, 
20043666,13, 
20043667,48, 
20043668,88, 
20043669,71, 
20043670,95, 
20043671,44, 
20043672,47, 
20043673,9, 
20043674,30, 
20043675,6, 
20043676,18, 
20043677,32, 
20043678,89, 
20043679,46, 
20043680,42, 
20043681,47, 
20043682,24, 
20043683,22, 
20043684,78, 
20043685,25, 
20043686,9, 
20043687,94, 
20043688,8, 
20043689,78, 
20043690,9, 
20043691,64, 
20043692,66, 
20043693,51, 
20043694,82, 
20043695,15, 
20043696,11, 
20043697,20, 
20043698,36, 
20043699,61, 
20043700,42, 
20043701,25, 
20043702,53, 
20043703,20, 
20043704,5, 
20043705,32, 
20043706,88, 
20043707,93, 
20043708,91, 
20043709,7, 
20043710,78, 
20043711,83, 
20043712,17, 
20043713,64, 
20043714,67, 
20043715,61, 
20043716,6, 
20043717,31, 
20043718,16, 
20043719,22, 
20043720,71, 
20043721,1, 
20043722,4, 
20043723,29, 
20043724,57, 
20043725,34, 
20043726,33, 
20043727,43, 
20043728,23, 
20043729,53, 
20043730,56, 
20043731,89, 
20043732,46, 
20043733,32, 
20043734,19, 
20043735,94, 
20043736,52, 
20043737,65, 
20043738,68, 
20043739,18, 
20043740,8, 
20043741,49, 
20043742,11, 
20043743,39, 
20043744,85, 
20043745,72, 
20043746,67, 
20043747,56, 
20043748,62, 
20043749,56, 
20043750,89, 
20043751,99, 
20043752,95, 
20043753,51, 
20043754,96, 
20043755,64, 
20043756,95, 
20043757,96, 
20043758,39, 
20043759,29, 
20043760,77, 
20043761,35, 
20043762,91, 
20043763,68, 
20043764,33, 
20043765,96, 
20043766,41, 
20043767,53, 
20043768,71, 
20043769,96, 
20043770,58, 
20043771,92, 
20043772,68, 
20043773,64, 
20043774,19, 
20043775,76, 
20043776,97, 
20043777,72, 
20043778,28, 
20043779,68, 
20043780,89, 
20043781,39, 
20043782,16, 
20043783,26, 
20043784,3, 
20043785,98, 
20043786,61, 
20043787,93, 
20043788,15, 
20043789,37, 
20043790,68, 
20043791,15, 
20043792,37, 
20043793,92, 
20043794,40, 
20043795,2, 
20043796,99, 
20043797,16, 
20043798,72, 
20043799,22, 
20043800,65, 
20043801,55, 
20043802,20, 
20043803,25, 
20043804,80, 
20043805,58, 
20043806,44, 
20043807,13, 
20043808,27, 
20043809,19, 
20043810,18, 
20043811,80, 
20043812,24, 
20043813,41, 
20043814,14, 
20043815,9, 
20043816,92, 
20043817,83, 
20043818,11, 
20043819,24, 
20043820,65, 
20043821,30, 
20043822,26, 
20043823,26, 
20043824,45, 
20043825,72, 
20043826,37, 
20043827,16, 
20043828,30, 
20043829,29, 
20043830,42, 
20043831,86, 
20043832,75, 
20043833,27, 
20043834,42, 
20043835,66, 
20043836,58, 
20043837,24, 
20043838,28, 
20043839,74, 
20043840,30, 
20043841,65, 
20043842,98, 
20043843,69, 
20043844,1, 
20043845,44, 
20043846,82, 
20043847,27, 
20043848,14, 
20043849,39, 
20043850,17, 
20043851,82, 
20043852,69, 
20043853,43, 
20043854,67, 
20043855,79, 
20043856,27, 
20043857,36, 
20043858,13, 
20043859,85, 
20043860,31, 
20043861,87, 
20043862,35, 
20043863,38, 
20043864,71, 
20043865,92, 
20043866,42, 
20043867,59, 
20043868,37, 
20043869,75, 
20043870,39, 
20043871,4, 
20043872,47, 
20043873,77, 
20043874,3, 
20043875,11, 
20043876,71, 
20043877,16, 
20043878,83, 
20043879,40, 
20043880,96, 
20043881,60, 
20043882,44, 
20043883,38, 
20043884,46, 
20043885,0, 
20043886,89, 
20043887,40, 
20043888,10, 
20043889,64, 
20043890,2, 
20043891,73, 
20043892,62, 
20043893,82, 
20043894,62, 
20043895,3, 
20043896,75, 
20043897,91, 
20043898,79, 
20043899,24, 
20043900,50, 
20043901,64, 
20043902,36, 
20043903,21, 
20043904,5, 
20043905,44, 
20043906,70, 
20043907,68, 
20043908,5, 
20043909,27, 
20043910,98, 
20043911,54, 
20043912,2, 
20043913,51, 
20043914,92, 
20043915,83, 
20043916,82, 
20043917,3, 
20043918,11, 
20043919,38, 
20043920,70, 
20043921,76, 
20043922,77, 
20043923,48, 
20043924,28, 
20043925,74, 
20043926,70, 
20043927,80, 
20043928,6, 
20043929,95, 
20043930,41, 
20043931,37, 
20043932,18, 
20043933,69, 
20043934,6, 
20043935,55, 
20043936,18, 
20043937,25, 
20043938,2, 
20043939,34, 
20043940,86, 
20043941,8, 
20043942,60, 
20043943,98, 
20043944,79, 
20043945,78, 
20043946,50, 
20043947,57, 
20043948,25, 
20043949,27, 
20043950,60, 
20043951,24, 
20043952,31, 
20043953,2, 
20043954,30, 
20043955,72, 
20043956,96, 
20043957,95, 
20043958,75, 
20043959,72, 
20043960,31, 
20043961,9, 
20043962,79, 
20043963,40, 
20043964,5, 
20043965,97, 
20043966,46, 
20043967,51, 
20043968,36, 
20043969,85, 
20043970,10, 
20043971,87, 
20043972,65, 
20043973,24, 
20043974,81, 
20043975,27, 
20043976,63, 
20043977,74, 
20043978,61, 
20043979,39, 
20043980,28, 
20043981,15, 
20043982,40, 
20043983,86, 
20043984,63, 
20043985,6, 
20043986,9, 
20043987,88, 
20043988,44, 
20043989,49, 
20043990,62, 
20043991,77, 
20043992,18, 
20043993,11, 
20043994,90, 
20043995,83, 
20043996,52, 
20043997,89, 
20043998,38, 
20043999,36, 
20044000,97, 
20044001,58, 
20044002,51, 
20044003,54, 
20044004,45, 
20044005,19, 
20044006,9, 
20044007,94, 
20044008,19, 
20044009,9, 
20044010,70, 
20044011,89, 
20044012,2, 
20044013,60, 
20044014,82, 
20044015,69, 
20044016,77, 
20044017,65, 
20044018,28, 
20044019,40, 
20044020,51, 
20044021,11, 
20044022,79, 
20044023,7, 
20044024,54, 
20044025,5, 
20044026,68, 
20044027,41, 
20044028,54, 
20044029,16, 
20044030,50, 
20044031,0, 
20044032,40, 
20044033,42, 
20044034,26, 
20044035,17, 
20044036,25, 
20044037,81, 
20044038,71, 
20044039,16, 
20044040,9, 
20044041,66, 
20044042,96, 
20044043,31, 
20044044,37, 
20044045,21, 
20044046,6, 
20044047,58, 
20044048,69, 
20044049,66, 
20044050,74, 
20044051,22, 
20044052,39, 
20044053,88, 
20044054,54, 
20044055,12, 
20044056,37, 
20044057,1, 
20044058,39, 
20044059,66, 
20044060,99, 
20044061,22, 
20044062,20, 
20044063,58, 
20044064,43, 
20044065,9, 
20044066,23, 
20044067,66, 
20044068,18, 
20044069,82, 
20044070,89, 
20044071,69, 
20044072,4, 
20044073,65, 
20044074,96, 
20044075,14, 
20044076,71, 
20044077,72, 
20044078,66, 
20044079,95, 
20044080,53, 
20044081,27, 
20044082,16, 
20044083,20, 
20044084,78, 
20044085,41, 
20044086,44, 
20044087,91, 
20044088,30, 
20044089,2, 
20044090,31, 
20044091,75, 
20044092,3, 
20044093,71, 
20044094,18, 
20044095,23, 
20044096,99, 
20044097,52, 
20044098,81, 
20044099,81, 
20044100,62, 
20044101,70, 
20044102,16, 
20044103,90, 
20044104,53, 
20044105,27, 
20044106,18, 
20044107,21, 
20044108,93, 
20044109,95, 
20044110,33, 
20044111,74, 
20044112,7, 
20044113,15, 
20044114,23, 
20044115,99, 
20044116,90, 
20044117,16, 
20044118,29, 
20044119,83, 
20044120,77, 
20044121,13, 
20044122,69, 
20044123,72, 
20044124,4, 
20044125,75, 
20044126,36, 
20044127,59, 
20044128,95, 
20044129,80, 
20044130,63, 
20044131,89, 
20044132,41, 
20044133,57, 
20044134,5, 
20044135,86, 
20044136,20, 
20044137,29, 
20044138,90, 
20044139,2, 
20044140,50, 
20044141,72, 
20044142,17, 
20044143,73, 
20044144,96, 
20044145,52, 
20044146,80, 
20044147,93, 
20044148,25, 
20044149,32, 
20044150,64, 
20044151,10, 
20044152,70, 
20044153,11, 
20044154,47, 
20044155,34, 
20044156,55, 
20044157,46, 
20044158,97, 
20044159,65, 
20044160,63, 
20044161,80, 
20044162,83, 
20044163,62, 
20044164,52, 
20044165,4, 
20044166,21, 
20044167,38, 
20044168,89, 
20044169,88, 
20044170,42, 
20044171,93, 
20044172,83, 
20044173,50, 
20044174,81, 
20044175,21, 
20044176,1, 
20044177,67, 
20044178,12, 
20044179,93, 
20044180,83, 
20044181,29, 
20044182,99, 
20044183,22, 
20044184,6, 
20044185,71, 
20044186,16, 
20044187,73, 
20044188,72, 
20044189,25, 
20044190,14, 
20044191,61, 
20044192,4, 
20044193,11, 
20044194,9, 
20044195,16, 
20044196,51, 
20044197,31, 
20044198,75, 
20044199,28, 
20044200,21, 
20044201,41, 
20044202,51, 
20044203,58, 
20044204,91, 
20044205,13, 
20044206,97, 
20044207,67, 
20044208,32, 
20044209,69, 
20044210,49, 
20044211,36, 
20044212,22, 
20044213,40, 
20044214,2, 
20044215,15, 
20044216,20, 
20044217,40, 
20044218,65, 
20044219,67, 
20044220,91, 
20044221,84, 
20044222,84, 
20044223,71, 
20044224,34, 
20044225,41, 
20044226,13, 
20044227,7, 
20044228,21, 
20044229,5, 
20044230,23, 
20044231,42, 
20044232,31, 
20044233,36, 
20044234,48, 
20044235,51, 
20044236,88, 
20044237,35, 
20044238,86, 
20044239,52, 
20044240,33, 
20044241,50, 
20044242,24, 
20044243,21, 
20044244,94, 
20044245,43, 
20044246,7, 
20044247,57, 
20044248,15, 
20044249,24, 
20044250,6, 
20044251,9, 
20044252,51, 
20044253,84, 
20044254,97, 
20044255,56, 
20044256,12, 
20044257,77, 
20044258,92, 
20044259,48, 
20044260,10, 
20044261,61, 
20044262,25, 
20044263,63, 
20044264,31, 
20044265,31, 
20044266,84, 
20044267,17, 
20044268,80, 
20044269,30, 
20044270,95, 
20044271,70, 
20044272,76, 
20044273,7, 
20044274,34, 
20044275,45, 
20044276,39, 
20044277,6, 
20044278,80, 
20044279,48, 
20044280,29, 
20044281,18, 
20044282,13, 
20044283,84, 
20044284,28, 
20044285,47, 
20044286,24, 
20044287,33, 
20044288,65, 
20044289,40, 
20044290,71, 
20044291,81, 
20044292,79, 
20044293,14, 
20044294,5, 
20044295,35, 
20044296,32, 
20044297,6, 
20044298,56, 
20044299,30, 
20044300,18, 
20044301,61, 
20044302,4, 
20044303,55, 
20044304,29, 
20044305,82, 
20044306,23, 
20044307,91, 
20044308,45, 
20044309,44, 
20044310,77, 
20044311,62, 
20044312,51, 
20044313,33, 
20044314,86, 
20044315,39, 
20044316,13, 
20044317,35, 
20044318,89, 
20044319,88, 
20044320,28, 
20044321,75, 
20044322,92, 
20044323,21, 
20044324,50, 
20044325,87, 
20044326,84, 
20044327,10, 
20044328,53, 
20044329,28, 
20044330,42, 
20044331,50, 
20044332,65, 
20044333,16, 
20044334,88, 
20044335,93, 
20044336,78, 
20044337,12, 
20044338,10, 
20044339,40, 
20044340,2, 
20044341,87, 
20044342,72, 
20044343,11, 
20044344,94, 
20044345,44, 
20044346,23, 
20044347,4, 
20044348,38, 
20044349,8, 
20044350,3, 
20044351,14, 
20044352,30, 
20044353,68, 
20044354,80, 
20044355,32, 
20044356,83, 
20044357,85, 
20044358,98, 
20044359,16, 
20044360,57, 
20044361,49, 
20044362,65, 
20044363,75, 
20044364,33, 
20044365,12, 
20044366,34, 
20044367,87, 
20044368,88, 
20044369,52, 
20044370,39, 
20044371,31, 
20044372,69, 
20044373,26, 
20044374,33, 
20044375,41, 
20044376,21, 
20044377,22, 
20044378,8, 
20044379,71, 
20044380,23, 
20044381,80, 
20044382,70, 
20044383,67, 
20044384,11, 
20044385,37, 
20044386,8, 
20044387,39, 
20044388,11, 
20044389,42, 
20044390,9, 
20044391,19, 
20044392,90, 
20044393,55, 
20044394,23, 
20044395,72, 
20044396,25, 
20044397,42, 
20044398,36, 
20044399,44, 
20044400,84, 
20044401,72, 
20044402,57, 
20044403,96, 
20044404,13, 
20044405,14, 
20044406,21, 
20044407,48, 
20044408,8, 
20044409,67, 
20044410,97, 
20044411,51, 
20044412,68, 
20044413,88, 
20044414,32, 
20044415,63, 
20044416,43, 
20044417,1, 
20044418,74, 
20044419,42, 
20044420,57, 
20044421,77, 
20044422,95, 
20044423,98, 
20044424,3, 
20044425,1, 
20044426,1, 
20044427,94, 
20044428,67, 
20044429,1, 
20044430,80, 
20044431,24, 
20044432,4, 
20044433,53, 
20044434,96, 
20044435,30, 
20044436,92, 
20044437,24, 
20044438,42, 
20044439,30, 
20044440,22, 
20044441,17, 
20044442,48, 
20044443,62, 
20044444,52, 
20044445,91, 
20044446,51, 
20044447,65, 
20044448,4, 
20044449,43, 
20044450,18, 
20044451,99, 
20044452,58, 
20044453,49, 
20044454,9, 
20044455,60, 
20044456,0, 
20044457,88, 
20044458,93, 
20044459,64, 
20044460,19, 
20044461,52, 
20044462,22, 
20044463,92, 
20044464,24, 
20044465,60, 
20044466,32, 
20044467,99, 
20044468,12, 
20044469,42, 
20044470,92, 
20044471,50, 
20044472,58, 
20044473,67, 
20044474,19, 
20044475,9, 
20044476,32, 
20044477,18, 
20044478,70, 
20044479,16, 
20044480,75, 
20044481,6, 
20044482,91, 
20044483,35, 
20044484,38, 
20044485,20, 
20044486,9, 
20044487,14, 
20044488,32, 
20044489,42, 
20044490,60, 
20044491,5, 
20044492,77, 
20044493,13, 
20044494,3, 
20044495,46, 
20044496,67, 
20044497,30, 
20044498,48, 
20044499,65, 
20044500,48, 
20044501,24, 
20044502,13, 
20044503,19, 
20044504,79, 
20044505,11, 
20044506,42, 
20044507,18, 
20044508,67, 
20044509,29, 
20044510,95, 
20044511,0, 
20044512,39, 
20044513,87, 
20044514,18, 
20044515,92, 
20044516,9, 
20044517,24, 
20044518,51, 
20044519,64, 
20044520,35, 
20044521,82, 
20044522,24, 
20044523,75, 
20044524,2, 
20044525,87, 
20044526,14, 
20044527,93, 
20044528,0, 
20044529,73, 
20044530,2, 
20044531,65, 
20044532,57, 
20044533,34, 
20044534,70, 
20044535,60, 
20044536,97, 
20044537,18, 
20044538,90, 
20044539,71, 
20044540,35, 
20044541,0, 
20044542,28, 
20044543,50, 
20044544,79, 
20044545,97, 
20044546,89, 
20044547,41, 
20044548,26, 
20044549,14, 
20044550,68, 
20044551,7, 
20044552,70, 
20044553,3, 
20044554,97, 
20044555,62, 
20044556,31, 
20044557,40, 
20044558,46, 
20044559,86, 
20044560,95, 
20044561,85, 
20044562,78, 
20044563,83, 
20044564,50, 
20044565,76, 
20044566,52, 
20044567,74, 
20044568,48, 
20044569,57, 
20044570,54, 
