ID,数学,判定
20002223,47, 
20002224,75, 
20002225,0, 
20002226,55, 
20002227,26, 
20002228,68, 
20002229,43, 
20002230,74, 
20002231,9, 
20002232,12, 
20002233,93, 
20002234,31, 
20002235,31, 
20002236,68, 
20002237,60, 
20002238,22, 
20002239,33, 
20002240,77, 
20002241,78, 
20002242,72, 
20002243,30, 
20002244,40, 
20002245,62, 
20002246,36, 
20002247,99, 
20002248,81, 
20002249,70, 
20002250,27, 
20002251,78, 
20002252,50, 
20002253,13, 
20002254,11, 
20002255,94, 
20002256,91, 
20002257,42, 
20002258,97, 
20002259,14, 
20002260,89, 
20002261,61, 
20002262,6, 
20002263,8, 
20002264,19, 
20002265,45, 
20002266,64, 
20002267,43, 
20002268,2, 
20002269,6, 
20002270,17, 
20002271,28, 
20002272,20, 
20002273,16, 
20002274,85, 
20002275,51, 
20002276,51, 
20002277,60, 
20002278,4, 
20002279,33, 
20002280,78, 
20002281,96, 
20002282,39, 
20002283,54, 
20002284,8, 
20002285,26, 
20002286,38, 
20002287,69, 
20002288,11, 
20002289,84, 
20002290,5, 
20002291,88, 
20002292,80, 
20002293,43, 
20002294,9, 
20002295,91, 
20002296,57, 
20002297,48, 
20002298,40, 
20002299,71, 
20002300,35, 
20002301,8, 
20002302,53, 
20002303,41, 
20002304,60, 
20002305,62, 
20002306,60, 
20002307,93, 
20002308,36, 
20002309,20, 
20002310,12, 
20002311,56, 
20002312,0, 
20002313,89, 
20002314,20, 
20002315,87, 
20002316,83, 
20002317,24, 
20002318,85, 
20002319,64, 
20002320,62, 
20002321,48, 
20002322,39, 
20002323,39, 
20002324,9, 
20002325,47, 
20002326,14, 
20002327,87, 
20002328,97, 
20002329,47, 
20002330,7, 
20002331,34, 
20002332,50, 
20002333,51, 
20002334,2, 
20002335,61, 
20002336,84, 
20002337,23, 
20002338,8, 
20002339,50, 
20002340,40, 
20002341,23, 
20002342,8, 
20002343,59, 
20002344,14, 
20002345,63, 
20002346,17, 
20002347,26, 
20002348,81, 
20002349,96, 
20002350,23, 
20002351,68, 
20002352,20, 
20002353,81, 
20002354,45, 
20002355,58, 
20002356,52, 
20002357,76, 
20002358,3, 
20002359,38, 
20002360,92, 
20002361,20, 
20002362,87, 
20002363,90, 
20002364,40, 
20002365,30, 
20002366,9, 
20002367,49, 
20002368,93, 
20002369,28, 
20002370,19, 
20002371,17, 
20002372,12, 
20002373,86, 
20002374,88, 
20002375,65, 
20002376,53, 
20002377,94, 
20002378,80, 
20002379,48, 
20002380,99, 
20002381,97, 
20002382,98, 
20002383,93, 
20002384,72, 
20002385,75, 
20002386,51, 
20002387,98, 
20002388,78, 
20002389,42, 
20002390,95, 
20002391,75, 
20002392,3, 
20002393,66, 
20002394,42, 
20002395,78, 
20002396,21, 
20002397,35, 
20002398,49, 
20002399,91, 
20002400,40, 
20002401,86, 
20002402,39, 
20002403,1, 
20002404,62, 
20002405,27, 
20002406,98, 
20002407,70, 
20002408,40, 
20002409,12, 
20002410,55, 
20002411,33, 
20002412,29, 
20002413,89, 
20002414,28, 
20002415,29, 
20002416,2, 
20002417,5, 
20002418,80, 
20002419,85, 
20002420,91, 
20002421,24, 
20002422,0, 
20002423,5, 
20002424,26, 
20002425,34, 
20002426,90, 
20002427,62, 
20002428,85, 
20002429,24, 
20002430,40, 
20002431,39, 
20002432,64, 
20002433,23, 
20002434,30, 
20002435,47, 
20002436,66, 
20002437,54, 
20002438,5, 
20002439,68, 
20002440,9, 
20002441,6, 
20002442,28, 
20002443,14, 
20002444,88, 
20002445,49, 
20002446,7, 
20002447,69, 
20002448,29, 
20002449,76, 
20002450,92, 
20002451,85, 
20002452,88, 
20002453,65, 
20002454,56, 
20002455,64, 
20002456,85, 
20002457,78, 
20002458,53, 
20002459,96, 
20002460,67, 
20002461,30, 
20002462,16, 
20002463,33, 
20002464,79, 
20002465,54, 
20002466,24, 
20002467,22, 
20002468,65, 
20002469,12, 
20002470,17, 
20002471,7, 
20002472,69, 
20002473,2, 
20002474,53, 
20002475,6, 
20002476,14, 
20002477,19, 
20002478,32, 
20002479,96, 
20002480,7, 
20002481,87, 
20002482,93, 
20002483,10, 
20002484,56, 
20002485,14, 
20002486,41, 
20002487,32, 
20002488,87, 
20002489,34, 
20002490,33, 
20002491,25, 
20002492,10, 
20002493,26, 
20002494,25, 
20002495,33, 
20002496,54, 
20002497,43, 
20002498,11, 
20002499,33, 
20002500,94, 
20002501,13, 
20002502,56, 
20002503,70, 
20002504,33, 
20002505,97, 
20002506,34, 
20002507,71, 
20002508,6, 
20002509,64, 
20002510,9, 
20002511,66, 
20002512,56, 
20002513,34, 
20002514,27, 
20002515,10, 
20002516,2, 
20002517,72, 
20002518,4, 
20002519,62, 
20002520,36, 
20002521,67, 
20002522,51, 
20002523,52, 
20002524,64, 
20002525,32, 
20002526,38, 
20002527,15, 
20002528,24, 
20002529,33, 
20002530,94, 
20002531,13, 
20002532,94, 
20002533,21, 
20002534,99, 
20002535,76, 
20002536,89, 
20002537,60, 
20002538,24, 
20002539,59, 
20002540,22, 
20002541,2, 
20002542,17, 
20002543,68, 
20002544,51, 
20002545,95, 
20002546,48, 
20002547,76, 
20002548,89, 
20002549,45, 
20002550,96, 
20002551,41, 
20002552,19, 
20002553,21, 
20002554,67, 
20002555,7, 
20002556,15, 
20002557,69, 
20002558,66, 
20002559,89, 
20002560,54, 
20002561,7, 
20002562,96, 
20002563,77, 
20002564,24, 
20002565,48, 
20002566,85, 
20002567,37, 
20002568,37, 
20002569,55, 
20002570,34, 
20002571,12, 
20002572,85, 
20002573,62, 
20002574,54, 
20002575,56, 
20002576,62, 
20002577,75, 
20002578,79, 
20002579,6, 
20002580,39, 
20002581,92, 
20002582,25, 
20002583,11, 
20002584,42, 
20002585,68, 
20002586,94, 
20002587,61, 
20002588,57, 
20002589,20, 
20002590,69, 
20002591,37, 
20002592,60, 
20002593,31, 
20002594,75, 
20002595,41, 
20002596,21, 
20002597,30, 
20002598,23, 
20002599,57, 
20002600,0, 
20002601,44, 
20002602,82, 
20002603,92, 
20002604,9, 
20002605,40, 
20002606,51, 
20002607,61, 
20002608,12, 
20002609,20, 
20002610,60, 
20002611,52, 
20002612,97, 
20002613,78, 
20002614,20, 
20002615,82, 
20002616,4, 
20002617,4, 
20002618,54, 
20002619,50, 
20002620,7, 
20002621,2, 
20002622,47, 
20002623,75, 
20002624,43, 
20002625,41, 
20002626,60, 
20002627,78, 
20002628,68, 
20002629,19, 
20002630,38, 
20002631,43, 
20002632,57, 
20002633,13, 
20002634,1, 
20002635,94, 
20002636,77, 
20002637,74, 
20002638,53, 
20002639,66, 
20002640,92, 
20002641,98, 
20002642,9, 
20002643,32, 
20002644,66, 
20002645,4, 
20002646,89, 
20002647,31, 
20002648,58, 
20002649,56, 
20002650,36, 
20002651,55, 
20002652,39, 
20002653,34, 
20002654,62, 
20002655,36, 
20002656,29, 
20002657,77, 
20002658,95, 
20002659,16, 
20002660,79, 
20002661,26, 
20002662,55, 
20002663,4, 
20002664,78, 
20002665,78, 
20002666,6, 
20002667,74, 
20002668,8, 
20002669,85, 
20002670,41, 
20002671,19, 
20002672,69, 
20002673,50, 
20002674,44, 
20002675,28, 
20002676,8, 
20002677,29, 
20002678,15, 
20002679,30, 
20002680,52, 
20002681,89, 
20002682,74, 
20002683,71, 
20002684,55, 
20002685,84, 
20002686,61, 
20002687,48, 
20002688,32, 
20002689,18, 
20002690,36, 
20002691,96, 
20002692,80, 
20002693,7, 
20002694,83, 
20002695,49, 
20002696,48, 
20002697,81, 
20002698,37, 
20002699,78, 
20002700,7, 
20002701,41, 
20002702,56, 
20002703,21, 
20002704,5, 
20002705,81, 
20002706,25, 
20002707,72, 
20002708,51, 
20002709,55, 
20002710,70, 
20002711,27, 
20002712,9, 
20002713,47, 
20002714,19, 
20002715,68, 
20002716,63, 
20002717,94, 
20002718,65, 
20002719,76, 
20002720,23, 
20002721,17, 
20002722,30, 
20002723,69, 
20002724,22, 
20002725,8, 
20002726,47, 
20002727,27, 
20002728,54, 
20002729,2, 
20002730,37, 
20002731,88, 
20002732,26, 
20002733,75, 
20002734,28, 
20002735,56, 
20002736,30, 
20002737,97, 
20002738,61, 
20002739,46, 
20002740,55, 
20002741,60, 
20002742,22, 
20002743,66, 
20002744,67, 
20002745,86, 
20002746,59, 
20002747,7, 
20002748,61, 
20002749,44, 
20002750,51, 
20002751,96, 
20002752,35, 
20002753,2, 
20002754,67, 
20002755,79, 
20002756,83, 
20002757,25, 
20002758,97, 
20002759,39, 
20002760,97, 
20002761,29, 
20002762,72, 
20002763,6, 
20002764,50, 
20002765,12, 
20002766,2, 
20002767,51, 
20002768,1, 
20002769,53, 
20002770,6, 
20002771,80, 
20002772,16, 
20002773,74, 
20002774,36, 
20002775,63, 
20002776,36, 
20002777,93, 
20002778,39, 
20002779,52, 
20002780,71, 
20002781,52, 
20002782,60, 
20002783,62, 
20002784,97, 
20002785,32, 
20002786,57, 
20002787,53, 
20002788,66, 
20002789,40, 
20002790,59, 
20002791,68, 
20002792,39, 
20002793,90, 
20002794,24, 
20002795,61, 
20002796,38, 
20002797,93, 
20002798,54, 
20002799,91, 
20002800,15, 
20002801,21, 
20002802,25, 
20002803,96, 
20002804,59, 
20002805,28, 
20002806,54, 
20002807,15, 
20002808,4, 
20002809,24, 
20002810,55, 
20002811,79, 
20002812,55, 
20002813,28, 
20002814,70, 
20002815,89, 
20002816,58, 
20002817,78, 
20002818,27, 
20002819,74, 
20002820,54, 
20002821,66, 
20002822,19, 
20002823,87, 
20002824,85, 
20002825,37, 
20002826,56, 
20002827,83, 
20002828,59, 
20002829,73, 
20002830,84, 
20002831,54, 
20002832,36, 
20002833,51, 
20002834,81, 
20002835,58, 
20002836,74, 
20002837,78, 
20002838,28, 
20002839,51, 
20002840,33, 
20002841,10, 
20002842,13, 
20002843,8, 
20002844,54, 
20002845,19, 
20002846,28, 
20002847,16, 
20002848,64, 
20002849,78, 
20002850,25, 
20002851,91, 
20002852,35, 
20002853,91, 
20002854,34, 
20002855,35, 
20002856,68, 
20002857,45, 
20002858,90, 
20002859,48, 
20002860,28, 
20002861,32, 
20002862,42, 
20002863,98, 
20002864,69, 
20002865,81, 
20002866,12, 
20002867,34, 
20002868,69, 
20002869,42, 
20002870,59, 
20002871,41, 
20002872,80, 
20002873,95, 
20002874,48, 
20002875,27, 
20002876,55, 
20002877,31, 
20002878,77, 
20002879,67, 
20002880,68, 
20002881,35, 
20002882,7, 
20002883,8, 
20002884,93, 
20002885,58, 
20002886,5, 
20002887,58, 
20002888,30, 
20002889,49, 
20002890,37, 
20002891,93, 
20002892,9, 
20002893,30, 
20002894,10, 
20002895,73, 
20002896,26, 
20002897,3, 
20002898,89, 
20002899,16, 
20002900,41, 
20002901,55, 
20002902,43, 
20002903,50, 
20002904,78, 
20002905,58, 
20002906,75, 
20002907,64, 
20002908,48, 
20002909,94, 
20002910,37, 
20002911,8, 
20002912,15, 
20002913,95, 
20002914,49, 
20002915,21, 
20002916,43, 
20002917,42, 
20002918,73, 
20002919,35, 
20002920,25, 
20002921,55, 
20002922,84, 
20002923,88, 
20002924,20, 
20002925,77, 
20002926,75, 
20002927,85, 
20002928,67, 
20002929,73, 
20002930,59, 
20002931,45, 
20002932,81, 
20002933,42, 
20002934,81, 
20002935,64, 
20002936,33, 
20002937,74, 
20002938,15, 
20002939,17, 
20002940,17, 
20002941,32, 
20002942,89, 
20002943,33, 
20002944,33, 
20002945,11, 
20002946,83, 
20002947,28, 
20002948,76, 
20002949,49, 
20002950,23, 
20002951,39, 
20002952,90, 
20002953,76, 
20002954,29, 
20002955,23, 
20002956,10, 
20002957,98, 
20002958,65, 
20002959,49, 
20002960,24, 
20002961,97, 
20002962,20, 
20002963,36, 
20002964,78, 
20002965,85, 
20002966,94, 
20002967,22, 
20002968,44, 
20002969,89, 
20002970,94, 
20002971,17, 
20002972,3, 
20002973,48, 
20002974,74, 
20002975,36, 
20002976,99, 
20002977,26, 
20002978,11, 
20002979,50, 
20002980,29, 
20002981,25, 
20002982,64, 
20002983,96, 
20002984,63, 
20002985,81, 
20002986,13, 
20002987,92, 
20002988,31, 
20002989,61, 
20002990,97, 
20002991,30, 
20002992,45, 
20002993,56, 
20002994,41, 
20002995,17, 
20002996,30, 
20002997,53, 
20002998,68, 
20002999,31, 
20003000,4, 
20003001,40, 
20003002,0, 
20003003,61, 
20003004,3, 
20003005,63, 
20003006,57, 
20003007,79, 
20003008,30, 
20003009,10, 
20003010,35, 
20003011,86, 
20003012,7, 
20003013,69, 
20003014,84, 
20003015,36, 
20003016,38, 
20003017,48, 
20003018,72, 
20003019,58, 
20003020,32, 
20003021,15, 
20003022,26, 
20003023,27, 
20003024,6, 
20003025,13, 
20003026,6, 
20003027,18, 
20003028,92, 
20003029,69, 
20003030,6, 
20003031,7, 
20003032,0, 
20003033,46, 
20003034,7, 
20003035,48, 
20003036,18, 
20003037,63, 
20003038,24, 
20003039,12, 
20003040,61, 
20003041,74, 
20003042,19, 
20003043,74, 
20003044,82, 
20003045,85, 
20003046,19, 
20003047,88, 
20003048,74, 
20003049,99, 
20003050,76, 
20003051,97, 
20003052,74, 
20003053,0, 
20003054,26, 
20003055,65, 
20003056,91, 
20003057,65, 
20003058,87, 
20003059,46, 
20003060,11, 
20003061,26, 
20003062,7, 
20003063,15, 
20003064,59, 
20003065,15, 
20003066,31, 
20003067,52, 
20003068,89, 
20003069,33, 
20003070,17, 
20003071,65, 
20003072,49, 
20003073,55, 
20003074,11, 
20003075,89, 
20003076,6, 
20003077,92, 
20003078,76, 
20003079,70, 
20003080,23, 
20003081,72, 
20003082,12, 
20003083,50, 
20003084,59, 
20003085,19, 
20003086,98, 
20003087,40, 
20003088,84, 
20003089,75, 
20003090,51, 
20003091,94, 
20003092,68, 
20003093,48, 
20003094,71, 
20003095,86, 
20003096,69, 
20003097,35, 
20003098,41, 
20003099,73, 
20003100,5, 
20003101,55, 
20003102,12, 
20003103,77, 
20003104,36, 
20003105,68, 
20003106,60, 
20003107,88, 
20003108,17, 
20003109,70, 
20003110,77, 
20003111,95, 
20003112,34, 
20003113,89, 
20003114,25, 
20003115,74, 
20003116,83, 
20003117,72, 
20003118,48, 
20003119,79, 
20003120,83, 
20003121,44, 
20003122,40, 
20003123,91, 
20003124,64, 
20003125,59, 
20003126,98, 
20003127,41, 
20003128,69, 
20003129,18, 
20003130,51, 
20003131,92, 
20003132,20, 
20003133,6, 
20003134,60, 
20003135,79, 
20003136,28, 
20003137,58, 
20003138,19, 
20003139,82, 
20003140,93, 
20003141,13, 
20003142,97, 
20003143,72, 
20003144,95, 
20003145,67, 
20003146,17, 
20003147,5, 
20003148,69, 
20003149,34, 
20003150,13, 
20003151,94, 
20003152,78, 
20003153,41, 
20003154,13, 
20003155,95, 
20003156,57, 
20003157,19, 
20003158,72, 
20003159,63, 
20003160,50, 
20003161,12, 
20003162,10, 
20003163,23, 
20003164,15, 
20003165,23, 
20003166,75, 
20003167,67, 
20003168,65, 
20003169,99, 
20003170,32, 
20003171,72, 
20003172,36, 
20003173,85, 
20003174,80, 
20003175,34, 
20003176,41, 
20003177,7, 
20003178,44, 
20003179,12, 
20003180,13, 
20003181,21, 
20003182,45, 
20003183,44, 
20003184,29, 
20003185,42, 
20003186,25, 
20003187,85, 
20003188,47, 
20003189,59, 
20003190,67, 
20003191,53, 
20003192,86, 
20003193,71, 
20003194,1, 
20003195,97, 
20003196,4, 
20003197,86, 
20003198,85, 
20003199,79, 
20003200,46, 
20003201,13, 
20003202,54, 
20003203,25, 
20003204,64, 
20003205,19, 
20003206,12, 
20003207,0, 
20003208,30, 
20003209,76, 
20003210,94, 
20003211,45, 
20003212,24, 
20003213,22, 
20003214,45, 
20003215,24, 
20003216,86, 
20003217,92, 
20003218,45, 
20003219,83, 
20003220,27, 
20003221,44, 
20003222,43, 
20003223,7, 
20003224,96, 
20003225,46, 
20003226,94, 
20003227,59, 
20003228,90, 
20003229,98, 
20003230,85, 
20003231,74, 
20003232,71, 
20003233,17, 
20003234,88, 
20003235,27, 
20003236,16, 
20003237,0, 
20003238,27, 
20003239,25, 
20003240,60, 
20003241,46, 
20003242,66, 
20003243,63, 
20003244,96, 
20003245,36, 
20003246,25, 
20003247,50, 
20003248,85, 
20003249,89, 
20003250,83, 
20003251,1, 
20003252,12, 
20003253,83, 
20003254,99, 
20003255,31, 
20003256,73, 
20003257,67, 
20003258,9, 
20003259,97, 
20003260,70, 
20003261,99, 
20003262,22, 
20003263,25, 
20003264,66, 
20003265,89, 
20003266,97, 
20003267,18, 
20003268,45, 
20003269,2, 
20003270,81, 
20003271,17, 
20003272,23, 
20003273,21, 
20003274,43, 
20003275,27, 
20003276,97, 
20003277,46, 
20003278,42, 
20003279,0, 
20003280,61, 
20003281,26, 
20003282,81, 
20003283,24, 
20003284,22, 
20003285,22, 
20003286,36, 
20003287,37, 
20003288,93, 
20003289,40, 
20003290,16, 
20003291,28, 
20003292,87, 
20003293,17, 
20003294,93, 
20003295,34, 
20003296,45, 
20003297,89, 
20003298,12, 
20003299,28, 
20003300,22, 
20003301,12, 
20003302,72, 
20003303,49, 
20003304,17, 
20003305,23, 
20003306,55, 
20003307,54, 
20003308,48, 
20003309,51, 
20003310,69, 
20003311,38, 
20003312,93, 
20003313,11, 
20003314,78, 
20003315,22, 
20003316,98, 
20003317,33, 
20003318,27, 
20003319,73, 
20003320,21, 
20003321,21, 
20003322,48, 
20003323,10, 
20003324,74, 
20003325,83, 
20003326,52, 
20003327,18, 
20003328,88, 
20003329,25, 
20003330,14, 
20003331,61, 
20003332,26, 
20003333,89, 
20003334,86, 
20003335,63, 
20003336,28, 
20003337,5, 
20003338,60, 
20003339,95, 
20003340,7, 
20003341,76, 
20003342,59, 
20003343,55, 
20003344,38, 
20003345,56, 
20003346,76, 
20003347,98, 
20003348,36, 
20003349,15, 
20003350,39, 
20003351,5, 
20003352,67, 
20003353,73, 
20003354,90, 
20003355,15, 
20003356,44, 
20003357,18, 
20003358,22, 
20003359,63, 
20003360,56, 
20003361,43, 
20003362,45, 
20003363,54, 
20003364,9, 
20003365,86, 
20003366,51, 
20003367,9, 
20003368,43, 
20003369,50, 
20003370,13, 
20003371,84, 
20003372,0, 
20003373,57, 
20003374,52, 
20003375,79, 
20003376,27, 
20003377,99, 
20003378,78, 
20003379,42, 
20003380,50, 
20003381,77, 
20003382,86, 
20003383,49, 
20003384,96, 
20003385,23, 
20003386,65, 
20003387,56, 
20003388,32, 
20003389,69, 
20003390,27, 
20003391,82, 
20003392,75, 
20003393,41, 
20003394,89, 
20003395,56, 
20003396,20, 
20003397,22, 
20003398,11, 
20003399,87, 
20003400,30, 
20003401,32, 
20003402,18, 
20003403,70, 
20003404,95, 
20003405,81, 
20003406,64, 
20003407,88, 
20003408,98, 
20003409,76, 
20003410,71, 
20003411,4, 
20003412,23, 
20003413,45, 
20003414,71, 
20003415,98, 
20003416,97, 
20003417,95, 
20003418,35, 
20003419,34, 
20003420,41, 
20003421,85, 
20003422,38, 
20003423,84, 
20003424,43, 
20003425,37, 
20003426,82, 
20003427,82, 
20003428,27, 
20003429,80, 
20003430,93, 
20003431,40, 
20003432,69, 
20003433,10, 
20003434,43, 
20003435,80, 
20003436,44, 
20003437,78, 
20003438,83, 
20003439,47, 
20003440,85, 
20003441,72, 
20003442,38, 
20003443,46, 
20003444,47, 
20003445,88, 
20003446,23, 
20003447,40, 
20003448,71, 
20003449,20, 
20003450,4, 
20003451,35, 
20003452,26, 
20003453,71, 
20003454,13, 
20003455,48, 
20003456,97, 
20003457,10, 
20003458,60, 
20003459,1, 
20003460,44, 
20003461,83, 
20003462,85, 
20003463,88, 
20003464,80, 
20003465,8, 
20003466,85, 
20003467,20, 
20003468,17, 
20003469,82, 
20003470,54, 
20003471,20, 
20003472,95, 
20003473,92, 
20003474,98, 
20003475,66, 
20003476,74, 
20003477,35, 
20003478,71, 
20003479,74, 
20003480,25, 
20003481,9, 
20003482,44, 
20003483,78, 
20003484,47, 
20003485,62, 
20003486,53, 
20003487,89, 
20003488,13, 
20003489,3, 
20003490,10, 
20003491,41, 
20003492,33, 
20003493,44, 
20003494,93, 
20003495,0, 
20003496,49, 
20003497,80, 
20003498,66, 
20003499,65, 
20003500,5, 
20003501,88, 
20003502,92, 
20003503,93, 
20003504,25, 
20003505,58, 
20003506,53, 
20003507,76, 
20003508,40, 
20003509,50, 
20003510,51, 
20003511,11, 
20003512,58, 
20003513,5, 
20003514,67, 
20003515,47, 
20003516,74, 
20003517,21, 
20003518,82, 
20003519,34, 
20003520,39, 
20003521,51, 
20003522,41, 
20003523,81, 
20003524,21, 
20003525,44, 
20003526,52, 
20003527,13, 
20003528,99, 
20003529,52, 
20003530,16, 
20003531,59, 
20003532,49, 
20003533,34, 
20003534,87, 
20003535,75, 
20003536,73, 
20003537,51, 
20003538,43, 
20003539,24, 
20003540,65, 
20003541,10, 
20003542,21, 
20003543,75, 
20003544,84, 
20003545,7, 
20003546,24, 
20003547,13, 
20003548,5, 
20003549,36, 
20003550,42, 
20003551,78, 
20003552,1, 
20003553,77, 
20003554,10, 
20003555,87, 
20003556,50, 
20003557,64, 
20003558,97, 
20003559,38, 
20003560,52, 
20003561,42, 
20003562,50, 
20003563,47, 
20003564,53, 
20003565,35, 
20003566,98, 
20003567,66, 
20003568,58, 
20003569,72, 
20003570,31, 
20003571,15, 
20003572,84, 
20003573,29, 
20003574,85, 
20003575,95, 
20003576,71, 
20003577,80, 
20003578,93, 
20003579,23, 
20003580,20, 
20003581,16, 
20003582,52, 
20003583,29, 
20003584,94, 
20003585,82, 
20003586,83, 
20003587,74, 
20003588,18, 
20003589,26, 
20003590,26, 
20003591,96, 
20003592,60, 
20003593,10, 
20003594,10, 
20003595,43, 
20003596,55, 
20003597,51, 
20003598,12, 
20003599,9, 
20003600,75, 
20003601,18, 
20003602,69, 
20003603,21, 
20003604,44, 
20003605,80, 
20003606,90, 
20003607,54, 
20003608,29, 
20003609,59, 
20003610,55, 
20003611,40, 
20003612,4, 
20003613,0, 
20003614,81, 
20003615,66, 
20003616,76, 
20003617,8, 
20003618,42, 
20003619,85, 
20003620,62, 
20003621,73, 
20003622,69, 
20003623,53, 
20003624,41, 
20003625,16, 
20003626,57, 
20003627,88, 
20003628,93, 
20003629,52, 
20003630,94, 
20003631,44, 
20003632,43, 
20003633,74, 
20003634,71, 
20003635,57, 
20003636,80, 
20003637,51, 
20003638,56, 
20003639,72, 
20003640,94, 
20003641,25, 
20003642,44, 
20003643,3, 
20003644,74, 
20003645,19, 
20003646,3, 
20003647,42, 
20003648,0, 
20003649,30, 
20003650,92, 
20003651,3, 
20003652,83, 
20003653,29, 
20003654,53, 
20003655,83, 
20003656,7, 
20003657,69, 
20003658,33, 
20003659,74, 
20003660,1, 
20003661,96, 
20003662,1, 
20003663,64, 
20003664,20, 
20003665,58, 
20003666,20, 
20003667,89, 
20003668,61, 
20003669,23, 
20003670,19, 
20003671,34, 
20003672,13, 
20003673,71, 
20003674,16, 
20003675,28, 
20003676,95, 
20003677,91, 
20003678,16, 
20003679,19, 
20003680,12, 
20003681,56, 
20003682,85, 
20003683,42, 
20003684,6, 
20003685,62, 
20003686,20, 
20003687,8, 
20003688,88, 
20003689,24, 
20003690,2, 
20003691,38, 
20003692,31, 
20003693,30, 
20003694,28, 
20003695,68, 
20003696,90, 
20003697,16, 
20003698,85, 
20003699,32, 
20003700,5, 
20003701,25, 
20003702,68, 
20003703,75, 
20003704,72, 
20003705,97, 
20003706,24, 
20003707,88, 
20003708,2, 
20003709,36, 
20003710,73, 
20003711,88, 
20003712,70, 
20003713,37, 
